번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,
2029,203690,프로스테믹스,32101,기초 의약물질 및 생물학적 제제 제조업,"45,676,500","4,567,650,000",100,원(KRW),02-545-2520,서울특별시 강남구 압구정로14길 22 -,2318,,
2030,303360,프로테옴텍,32103,의료용품 및 기타 의약 관련제품 제조업,"4,374,851","2,187,425,500",500,원(KRW),02-6968-5277,서울특별시 강서구 양천로 401 강서한강자이타워 A동 702호,2318,,
2031,53610,프로텍,32902,특수 목적용 기계 제조업,"11,000,000","5,500,000,000",500,원(KRW),031-470-0700,경기도 안양시 동안구 시민대로327번길 11-14(관양동),2318,,
2032,53160,프리엠스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,000,000","3,000,000,000",500,원(KRW),032-679-1477,경기도 부천시 오정구 삼작로178번길 14,2318,,
2033,75130,플랜티넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","8,960,000","4,480,000,000",500,원(KRW),070-4489-7000,경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층,2318,,
2034,222670,플럼라인생명과학,137001,자연과학 및 공학 연구개발업,"2,403,000","1,201,500,000",500,원(KRW),02-6908-3540,서울특별시 서초구 방배로 2855층(한샘방배),2318,,
2035,23770,플레이위드,105802,소프트웨어 개발 및 공급업,"4,263,337","2,131,668,500",500,원(KRW),031-724-2400,"경기도 성남시 분당구 판교로 256번길 25, 제C동",2318,,
2036,300080,플리토,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","5,183,811","2,591,905,500",500,원(KRW),02-512-0142,서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 9층,2318,,
2037,150440,피노텍,105802,소프트웨어 개발 및 공급업,"9,565,412","4,782,706,000",500,원(KRW),02-522-3558,"서울특별시 서초구 양재천로9길 1 3층(양재동,용두빌딩)",2318,,
2038,32580,피델릭스,32601,반도체 제조업,"23,999,866","11,999,933,000",500,원(KRW),031-785-3500,"경기도 성남시 분당구 백현로 93(수내동, 후너스빌딩 6층)",2318,,
2039,51380,피씨디렉트,74605,기계장비 및 관련 물품 도매업,"7,629,536","3,814,768,000",500,원(KRW),(02)785-3001,"서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩)",2318,,
2040,241820,피씨엘,32103,의료용품 및 기타 의약 관련제품 제조업,"8,941,164","4,470,582,000",500,원(KRW),070-4673-3433,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 701호 &nbsp",2318,,
2041,237750,피앤씨테크,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,496,600","3,248,300,000",500,원(KRW),031-452-5791,경기도 안양시 동안구 전파로104번길 62,2318,,
2042,131390,피앤이솔루션,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","14,280,000","7,140,000,000",500,원(KRW),031-299-0100,경기도 수원시 권선구 산업로 185 -,2318,,
2043,54340,피앤텔,32604,통신 및 방송 장비 제조업,"4,031,039","2,015,519,500",500,원(KRW),054-979-3320,서울특별시 영등포구  선유로 27 대륭오피스텔 1111gh,2318,,
2044,24850,피에스엠씨,32602,전자부품 제조업,"40,016,523","20,008,261,500",500,원(KRW),031-522-3700,경기도 화성시 향남읍 발안공단로4길 16 구문천리 928,2318,,
2045,319660,피에스케이,32902,특수 목적용 기계 제조업,"14,765,020","7,382,510,000",500,원(KRW),031-660-8703,경기도 화성시 삼성1로4길 48,2318,,
2046,31980,피에스케이홀딩스,32902,특수 목적용 기계 제조업,"5,566,584","2,783,292,000",500,원(KRW),031)660-8700,경기도 화성시  삼성1로4길 48 피에스케이,2318,,
2047,2230,피에스텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,669,243","9,834,621,500",500,원(KRW),031-3408-1790,서울특별시 성동구 왕십리로 46(성수동1가),2318,,
2048,242350,피엔아이컴퍼니,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","4,761,520","2,380,760,000",500,원(KRW),070-8610-5333,제주특별자치도 제주시 첨단로 245-2,2318,,
2049,239890,피엔에이치테크,32001,기초 화학물질 제조업,"2,060,000","1,030,000,000",500,원(KRW),031-8021-1890,"경기도 용인시 기흥구 동백중앙로16번길 16-25, 804호(중동, 대우프론티어밸리1단지)",2318,,
2050,137400,피엔티,32902,특수 목적용 기계 제조업,"17,841,324","8,920,662,000",500,원(KRW),054-469-6950,경북 구미시 공단동 270번지,2318,,
2051,128660,피제이메탈,32402,1차 비철금속 제조업,"24,803,369","12,401,684,500",500,원(KRW),02-555-4451,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층,2318,,
2052,6140,피제이전자,32701,의료용 기기 제조업,"15,000,000","7,500,000,000",500,원(KRW),032 -326 -7000,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층,2318,,
2053,87600,픽셀플러스,32602,전자부품 제조업,"8,166,558","4,083,279,000",500,원(KRW),031-888-5300,"경기도 수원시 영통구 광교로 105(이의동, 경기알앤디비센터6층) &nbsp",2318,,
2054,57880,필로시스헬스케어,74704,"섬유, 의복, 신발 및 가죽제품 소매업","45,088,244","22,544,122,000",500,원(KRW),031-778-0800,경기도 성남시 분당구  정자일로 23  토필드 빌딜,2318,,
2055,33180,필룩스,32602,전자부품 제조업,"79,542,716","39,921,358,000",500,원(KRW),070-7780-8000,경기도 양주시 광적면 광적로 235-48,2318,,
2056,64800,필링크,74704,"섬유, 의복, 신발 및 가죽제품 소매업","66,680,089","6,668,008,900",100,원(KRW),02-2102-7313,서울특별시 영등포구  영등포로 272,2318,,
2057,161580,필옵틱스,32902,특수 목적용 기계 제조업,"17,329,031","8,664,515,500",500,원(KRW),031-292-8321,경기도 수원시 권선구 산업로156번길 17 &nbsp,2318,,
2058,270520,하나금융10호스팩,116601,금융 지원 서비스업,"4,602,000","460,200,000",100,원(KRW),02-3771-3423,서울특별시 영등포구 의사당대로 82(여의도동),2318,,
2059,284620,하나금융11호스팩,116601,금융 지원 서비스업,"5,401,000","540,100,000",100,원(KRW),02-3771-3423,서울특별시 영등포구 의사당대로 82 &nbsp,2318,,
2060,320000,하나금융13호스팩,116601,금융 지원 서비스업,"3,401,000","340,100,000",100,원(KRW),02-3771-3165,서울특별시 영등포구 의사당대로 82,2318,,
2061,261200,하나금융9호스팩,116601,금융 지원 서비스업,"4,260,000","426,000,000",100,원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82,2318,,
2062,86790,하나금융지주,116409,기타 금융업,"300,242,062","1,501,210,310,000","5,000",원(KRW),02-2002-1110,서울특별시 중구 을지로 66 (을지로 2가),2318,,
2063,99340,하나니켈1호,116402,신탁업 및 집합투자업,"22,756,200","113,781,000,000",0,원(KRW),02-3771-9870,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",2318,,
2064,99350,하나니켈2호,116402,신탁업 및 집합투자업,"3,284,000","16,420,000,000",0,원(KRW),02-3771-9834,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",2318,,
2065,67310,하나마이크론,32601,반도체 제조업,"25,370,632","12,685,316,000",500,원(KRW),041-539-1011,충남 아산시 음봉면 원남리 95-1번지,2318,,
2066,307160,하나머스트제6호스팩,116601,금융 지원 서비스업,"4,590,000","459,000,000",100,원(KRW),02-3771-3188,서울특별시 영등포구 의사당대로 82 &nbsp,2318,,
2067,166090,하나머티리얼즈,32601,반도체 제조업,"19,627,674","9,813,837,000",500,원(KRW),041-410-1029,충청남도 천안시 서북구 3공단3로 42,2318,,
2068,293480,하나제약,32102,의약품 제조업,"16,200,000","8,100,000,000",500,원(KRW),02-577-7667,경기도 화성시 향남읍 제약단지로 13-39,2318,,
2069,39130,하나투어,147502,여행사 및 기타 여행보조 서비스업,"11,616,185","5,808,092,500",500,원(KRW),02-2127-1000,서울특별시 종로구 인사동5길 41 (주)하나투어,2318,,
2070,136480,하림,31001,"도축, 육류 가공 및 저장 처리업","86,945,938","43,472,969,000",500,원(KRW),063-860-2114,전라북도 익산시  망성면 망성로 14 (주)하림,2318,,
2071,3380,하림지주,116409,기타 금융업,"93,584,198","9,358,419,800",100,원(KRW),02-2085-4684,전라북도 익산시 중앙로 121 -,2318,,
2072,172580,하이골드12호,147601,운송장비 임대업,"13,044,500","65,222,500,000","5,000",원(KRW),02-2090-4625,제주특별자치도 제주시 연삼로 473 산업경제진흥원 (이도이동),2318,,
2073,153360,하이골드3호,147601,운송장비 임대업,"16,149,790","80,748,950,000","5,000",원(KRW),02-2090-4624,제주특별시자치도 제주시 연삼로 473 산업경제진흥원,2318,,
2074,159650,하이골드8호,147601,운송장비 임대업,"14,905,929","74,529,645,000","5,000",원(KRW),02-2090-4600,제주특별자치도 제주시 연삼로 473 산업경재진흥원 연삼로 473 산업경제진흥원(이도이동),2318,,
2075,149980,하이로닉,32701,의료용 기기 제조업,"14,099,995","1,409,999,500",100,원(KRW),031-698-4900,"경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지U-TOWER)",2318,,
2076,13030,하이록코리아,32401,1차 철강 제조업,"13,613,232","6,806,616,000",500,원(KRW),051 -970-0801,부산광역시 강서구 녹산산단27로 97,2318,,
2077,126700,하이비젼시스템,32703,사진장비 및 광학기기 제조업,"14,942,112","7,471,056,000",500,원(KRW),031-735-1573,경기도 성남시 중원구 둔촌대로 527 -,2318,,
2078,200470,하이셈,137309,"그외 기타 전문, 과학 및 기술 서비스업","17,553,680","8,776,840,000",500,원(KRW),031-8046-1700,경기도 안성시 일죽면 서동대로 7280-26 &nbsp,2318,,
2079,71090,하이스틸,32401,1차 철강 제조업,"1,999,944","9,999,720,000","5,000",원(KRW),02-2273-2140,충청남도 당진시 송악읍 부곡공단4길 28-252,2318,,
2080,317240,하이제4호스팩,116601,금융 지원 서비스업,"4,400,000","440,000,000",100,원(KRW),02-2122-9226,서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 &nbsp,2318,,
2081,221840,하이즈항공,33103,"항공기,우주선 및 부품 제조업","17,696,167","8,848,083,500",500,원(KRW),055-850-8800,경상남도 사천시 사남면 공단5로 24 &nbsp,2318,,
2082,106190,하이텍팜,74607,기타 전문 도매업,"7,088,782","3,544,391,000",500,원(KRW),043-883-0012,충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜,2318,,
2083,19490,하이트론씨스템즈,32605,영상 및 음향기기 제조업,"5,530,735","13,826,837,500","2,500",원(KRW),031-670-9100,경기도 안성시  삼죽면 서동대로 5953-85,2318,,
2084,80,하이트진로,31101,알코올음료 제조업,"70,133,611","368,818,745,000","5,000",원(KRW),02-3219-0114,서울특별시 강남구 영동대로 714,2318,,
2085,140,하이트진로홀딩스,116409,기타 금융업,"23,206,765","118,387,875,000","5,000",원(KRW),02-520-3112,서울특별시 강남구  영동대로 714,2318,,
2086,66130,하츠,32805,가정용 기기 제조업,"12,800,000","6,400,000,000",500,원(KRW),031-370-7500,경기도 평택시 진위면 동부대로 202,2318,,
2087,152550,한국ANKOR유전,116402,신탁업 및 집합투자업,"70,020,000","350,100,000,000",0,원(KRW),2180-0493,서울특별시 영등포구 은행로 3 여의도동,2318,,
2088,4590,한국가구,74604,생활용품 도매업,"15,000,000","1,500,000,000",100,원(KRW),02-2600-7000,서울특별시 강남구  학동로 120,2318,,
2089,36460,한국가스공사,43502,연료용 가스 제조 및 배관공급업,"92,313,000","461,565,000,000","5,000",원(KRW),053-670-0114,대구광역시 동구 첨단로 120-,2318,,
2090,39340,한국경제TV,106002,텔레비전 방송업,"23,000,000","11,500,000,000",500,원(KRW),02-6676-0019,서울특별시 영등포구  버드나루로 84 제일빌딩,2318,,
2091,5430,한국공항,85209,기타 운송관련 서비스업,"3,166,355","15,831,775,000","5,000",원(KRW),02-2660-3114,서울특별시 강서구  양천로 13 (방화동) 한국공항(주),2318,,
2092,71050,한국금융지주,116409,기타 금융업,"55,725,992","307,921,215,000","5,000",원(KRW),02-3276-6400,서울특별시 영등포구  의사당대로 88,2318,,
2093,34950,한국기업평가,147509,기타 사업지원 서비스업,"4,540,514","24,452,570,000","5,000",원(KRW),02-368-5500,서울특별시 영등포구 의사당대로 97 교보증권 7층,2318,,
2094,10040,한국내화,32302,"내화, 비내화 요업제품 제조업","22,863,632","11,431,816,000",500,원(KRW),041-359-2200,충청남도 당진시  송산면 무수들길 370,2318,,
2095,25540,한국단자공업,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","10,415,000","5,207,500,000",500,원(KRW),032-814-9981,인천광역시 연수구 갯벌로 38,2318,,
2096,222980,한국맥널티,31007,기타 식품 제조업,"4,975,000","2,487,500,000",500,원(KRW),031-376-1383,충청남도 천안시 서북구 성환읍 연암율금로 42 &nbsp,2318,,
2097,331660,한국미라클피플사,32004,기타 화학제품 제조업,"1,100,000","550,000,000",500,원(KRW),031-544-6781,경기도 포천시 군내면 용정경제로1길 94-1,2318,,
2098,318000,한국바이오젠,32002,합성고무 및 플라스틱 물질 제조업,"7,951,375","1,590,275,000",200,원(KRW),041-523-6201,충청남도 천안시 동남구 성남면 대흥신덕길 84-19,2318,,
2099,226610,한국비엔씨,32701,의료용 기기 제조업,"6,028,801","3,014,400,500",500,원(KRW),070-7116-0059,"대구광역시 달서구 성서공단로11길 62, 대구테크노파크 벤처공장1호관 405호",2318,,
2100,4090,한국석유공업,32309,기타 비금속 광물제품 제조업,"655,200","3,276,000,000","5,000",원(KRW),02-799-3114,서울특별시 용산구  이촌로 166,2318,,
2101,25550,한국선재,32401,1차 철강 제조업,"24,522,254","12,261,127,000",500,원(KRW),051-202-1991,부산광역시 사하구 하신번영로 27 (신평동),2318,,
2102,2200,한국수출포장공업,31702,"골판지, 종이 상자 및 종이용기 제조업","4,000,000","20,000,000,000","5,000",원(KRW),02-525-2981-9,서울특별시 서초구 서초중앙로 63,2318,,
2103,2960,한국쉘석유,31902,석유 정제품 제조업,"1,300,000","7,000,000,000","5,000",원(KRW),051-620-5133,부산광역시 남구  신선로 250 (용당동),2318,,
2104,23890,한국아트라스비엑스,32802,일차전지 및 축전지 제조업,"9,150,000","9,150,000,000","1,000",원(KRW),042-620-4262,대전광역시 대덕구  대전로1331번길 185 아트라스비엑스,2318,,
2105,17890,한국알콜,32004,기타 화학제품 제조업,"21,605,760","10,802,880,000",500,원(KRW),031-881-8000,경기도 용인시 기흥구 탑실로35번길 14 (공세동),2318,,
2106,80720,한국유니온제약,32102,의약품 제조업,"5,903,728","2,951,864,000",500,원(KRW),02-489-3611,강원도 원주시 문막읍 문막공단길 246,2318,,
2107,123890,한국자산신탁,116402,신탁업 및 집합투자업,"112,853,251","56,426,625,500",500,원(KRW),02-2112-6300,"서울특별시 강남구 테헤란로 306 (역삼동, 카이트타워)",2318,,
2108,15760,한국전력공사,43501,전기업,"641,964,077","3,209,820,385,000","5,000",원(KRW),061-345-3114,전라남도 나주시 전력로 55 -,2318,,
2109,63570,한국전자금융,147509,기타 사업지원 서비스업,"34,147,728","17,073,864,000",500,원(KRW),02-2122-5400,서울특별시 영등포구 국회대로66길 9 NICE2사옥,2318,,
2110,41460,한국전자인증,105802,소프트웨어 개발 및 공급업,"21,459,249","10,729,624,500",500,원(KRW),230195500,"서울특별시 서초구  서초대로 320 하림인터내셔날빌딩 (서초동, 하림빌딩7층)",2318,,
2111,6200,한국전자홀딩스,116409,기타 금융업,"46,803,136","23,401,568,000",500,원(KRW),02-3497-5535,서울특별시 서초구  마방로10길 5,2318,,
2112,101680,한국정밀기계,32902,특수 목적용 기계 제조업,"8,404,000","4,202,000,000",500,원(KRW),070-7019-6514,경상남도 함안군  법수면 윤외공단길 83-1,2318,,
2113,39740,한국정보공학,74607,기타 전문 도매업,"8,018,397","4,009,198,500",500,원(KRW),031-789-8600,경기도 성남시 분당구  황새울로359번길 7,2318,,
